# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1520       9.338062269836e-11       1.942621297706e-12      -6.244674729331e-12       7.299099833360e-15       6.571230568257e-16       3.732231946181e-16      -3.065846331286e-17 
 1521       9.342314599761e-11       1.924580454796e-12      -6.192970439261e-12       7.296076370062e-15       6.553308489043e-16       3.730984873115e-16      -3.015750451207e-17 
 1522       9.346189811611e-11       1.906743925565e-12      -6.140393245232e-12       7.293036240378e-15       6.535445788285e-16       3.729532443576e-16      -2.965521900126e-17 
 1523       9.349681098953e-11       1.889117531239e-12      -6.086961228085e-12       7.289978383310e-15       6.517642185864e-16       3.727854466433e-16      -2.915171649664e-17 
 1524       9.352781625366e-11       1.871707119912e-12      -6.032692575648e-12       7.286901732296e-15       6.499897398628e-16       3.725930647565e-16      -2.864710729701e-17 
 1525       9.355484524392e-11       1.854518566592e-12      -5.977605582916e-12       7.283805215207e-15       6.482211140394e-16       3.723740589697e-16      -2.814150228474e-17 
 1526       9.357782899492e-11       1.837557773239e-12      -5.921718652227e-12       7.280687754336e-15       6.464583121936e-16       3.721263792231e-16      -2.763501292668e-17 
 1527       9.359669823999e-11       1.820830668809e-12      -5.865050293452e-12       7.277548266387e-15       6.447013050982e-16       3.718479651078e-16      -2.712775127514e-17 
 1528       9.361138341075e-11       1.804343209295e-12      -5.807619124170e-12       7.274385662466e-15       6.429500632206e-16       3.715367458493e-16      -2.661982996886e-17 
 1529       9.362181463659e-11       1.788101377771e-12      -5.749443869852e-12       7.271198848076e-15       6.412045567226e-16       3.711906402907e-16      -2.611136223394e-17 
 1530       9.362792174425e-11       1.772111184429e-12      -5.690543364043e-12       7.267986723101e-15       6.394647554593e-16       3.708075568756e-16      -2.560246188481e-17 
 1531       9.362964587526e-11       1.756377906503e-12      -5.630936827718e-12       7.264748281647e-15       6.377306314787e-16       3.703857928546e-16      -2.509324637344e-17 
 1532       9.362697446056e-11       1.740903799982e-12      -5.570644709907e-12       7.261482912603e-15       6.360021665482e-16       3.699252361084e-16      -2.458384596706e-17 
 1533       9.361990657911e-11       1.725690366113e-12      -5.509687855459e-12       7.258190101933e-15       6.342793446987e-16       3.694261747732e-16      -2.407439465999e-17 
 1534       9.360844137044e-11       1.710739109549e-12      -5.448087226800e-12       7.254869333084e-15       6.325621497307e-16       3.688888990644e-16      -2.356502713454e-17 
 1535       9.359257803479e-11       1.696051538347e-12      -5.385863904121e-12       7.251520086984e-15       6.308505652142e-16       3.683137012800e-16      -2.305587876201e-17 
 1536       9.357231583323e-11       1.681629163973e-12      -5.323039085580e-12       7.248141842040e-15       6.291445744876e-16       3.677008758042e-16      -2.254708560391e-17 
 1537       9.354765408783e-11       1.667473501303e-12      -5.259634087496e-12       7.244734074131e-15       6.274441606577e-16       3.670507191114e-16      -2.203878441296e-17 
 1538       9.351859218175e-11       1.653586068632e-12      -5.195670344542e-12       7.241296256604e-15       6.257493065991e-16       3.663635297696e-16      -2.153111263431e-17 
 1539       9.348512955939e-11       1.639968387670e-12      -5.131169409945e-12       7.237827860272e-15       6.240599949537e-16       3.656396084441e-16      -2.102420840656e-17 
 1540       9.344726572653e-11       1.626621983548e-12      -5.066152955680e-12       7.234328353408e-15       6.223762081301e-16       3.648792579015e-16      -2.051821056293e-17 
 1541       9.340500025047e-11       1.613548384821e-12      -5.000642772666e-12       7.230797201742e-15       6.206979283035e-16       3.640827830131e-16      -2.001325863234e-17 
 1542       9.335833276012e-11       1.600749123473e-12      -4.934660770961e-12       7.227233868456e-15       6.190251374147e-16       3.632504907587e-16      -1.950949284054e-17 
 1543       9.330726294620e-11       1.588225734915e-12      -4.868228979962e-12       7.223637814180e-15       6.173578171701e-16       3.623826902303e-16      -1.900705411120e-17 
 1544       9.325179056132e-11       1.575979757993e-12      -4.801369548594e-12       7.220008496989e-15       6.156959490410e-16       3.614796926357e-16      -1.850608406705e-17 
 1545       9.319191542013e-11       1.564012734987e-12      -4.734104745512e-12       7.216345372398e-15       6.140395142631e-16       3.605418113023e-16      -1.800672503096e-17 
 1546       9.312763739946e-11       1.552326211619e-12      -4.666456959295e-12       7.212647893358e-15       6.123884938362e-16       3.595693616809e-16      -1.750912002709e-17 
 1547       9.305895643846e-11       1.540921737049e-12      -4.598448698639e-12       7.208915510252e-15       6.107428685233e-16       3.585626613491e-16      -1.701341278193e-17 
 1548       9.298587253869e-11       1.529800863886e-12      -4.530102592559e-12       7.205147670890e-15       6.091026188509e-16       3.575220300151e-16      -1.651974772552e-17 
 1549       9.290838576432e-11       1.518965148183e-12      -4.461441390579e-12       7.201343820507e-15       6.074677251078e-16       3.564477895217e-16      -1.602826999244e-17 
 1550       9.282649624221e-11       1.508416149448e-12      -4.392487962930e-12       7.197503401757e-15       6.058381673448e-16       3.553402638494e-16      -1.553912542302e-17 
 1551       9.274020416206e-11       1.498155430639e-12      -4.323265300747e-12       7.193625854710e-15       6.042139253746e-16       3.541997791208e-16      -1.505246056440e-17 
 1552       9.264950977655e-11       1.488184558175e-12      -4.253796516265e-12       7.189710616847e-15       6.025949787708e-16       3.530266636036e-16      -1.456842267164e-17 
 1553       9.255441340148e-11       1.478505101931e-12      -4.184104843012e-12       7.185757123056e-15       6.009813068677e-16       3.518212477148e-16      -1.408715970886e-17 
 1554       9.245491541586e-11       1.469118635249e-12      -4.114213636008e-12       7.181764805629e-15       5.993728887599e-16       3.505838640242e-16      -1.360882035032e-17 
 1555       9.235101626212e-11       1.460026734933e-12      -4.044146371959e-12       7.177733094257e-15       5.977697033017e-16       3.493148472581e-16      -1.313355398156e-17 
 1556       9.224271644617e-11       1.451230981259e-12      -3.973926649455e-12       7.173661416026e-15       5.961717291066e-16       3.480145343030e-16      -1.266151070049e-17 
 1557       9.213001653755e-11       1.442732957974e-12      -3.903578189163e-12       7.169549195413e-15       5.945789445468e-16       3.466832642093e-16      -1.219284131850e-17 
 1558       9.201291716961e-11       1.434534252300e-12      -3.833124834026e-12       7.165395854282e-15       5.929913277530e-16       3.453213781949e-16      -1.172769736158e-17 
 1559       9.189141903958e-11       1.426636454938e-12      -3.762590549457e-12       7.161200811878e-15       5.914088566136e-16       3.439292196492e-16      -1.126623107145e-17 
 1560       9.176552290875e-11       1.419041160068e-12      -3.691999423533e-12       7.156963484828e-15       5.898315087743e-16       3.425071341363e-16      -1.080859540663e-17 
 1561       9.163522960257e-11       1.411749965355e-12      -3.621375667197e-12       7.152683287130e-15       5.882592616378e-16       3.410554693992e-16      -1.035494404358e-17 
 1562       9.150054001082e-11       1.404764471953e-12      -3.550743614447e-12       7.148359630156e-15       5.866920923630e-16       3.395745753632e-16      -9.905431377784e-18 
 1563       9.136145508770e-11       1.398086284502e-12      -3.480127722536e-12       7.143991922641e-15       5.851299778651e-16       3.380648041397e-16      -9.460212524909e-18 
 1564       9.121797585200e-11       1.391717011140e-12      -3.409552572167e-12       7.139579570684e-15       5.835728948144e-16       3.365265100297e-16      -9.019443321871e-18 
 1565       9.107010338721e-11       1.385658263497e-12      -3.339042867690e-12       7.135121977743e-15       5.820208196363e-16       3.349600495279e-16      -8.583280327963e-18 
 1566       9.091783884166e-11       1.379911656704e-12      -3.268623437293e-12       7.130618544628e-15       5.804737285108e-16       3.333657813258e-16      -8.151880825966e-18 
 1567       9.076118342868e-11       1.374478809394e-12      -3.198319233207e-12       7.126068669500e-15       5.789315973718e-16       3.317440663162e-16      -7.725402823260e-18 
 1568       9.060013842667e-11       1.369361343704e-12      -3.128155331891e-12       7.121471747866e-15       5.773944019068e-16       3.300952675960e-16      -7.304005052933e-18 
 1569       9.043470517931e-11       1.364560885281e-12      -3.058156934237e-12       7.116827172575e-15       5.758621175564e-16       3.284197504705e-16      -6.887846974893e-18 
 1570       9.026488509563e-11       1.360079063282e-12      -2.988349365762e-12       7.112134333813e-15       5.743347195139e-16       3.267178824571e-16      -6.477088776980e-18 
 1571       9.009068742319e-11       1.355916856571e-12      -2.918756394756e-12       7.107392736713e-15       5.728121847515e-16       3.249901785351e-16      -6.071840831445e-18 
 1572       8.991215264643e-11       1.352072625640e-12      -2.849395169218e-12       7.102602355388e-15       5.712944981212e-16       3.232377383693e-16      -5.672011547387e-18 
 1573       8.972932930643e-11       1.348544062367e-12      -2.780281233164e-12       7.097763282190e-15       5.697816463101e-16       3.214618131654e-16      -5.277458103799e-18 
 1574       8.954226624822e-11       1.345328842135e-12      -2.711430204515e-12       7.092875610389e-15       5.682736158180e-16       3.196636608033e-16      -4.888036864280e-18 
 1575       8.935101262127e-11       1.342424623798e-12      -2.642857775206e-12       7.087939434182e-15       5.667703929569e-16       3.178445458482e-16      -4.503603375692e-18 
 1576       8.915561787999e-11       1.339829049656e-12      -2.574579711301e-12       7.082954848693e-15       5.652719638512e-16       3.160057395613e-16      -4.124012366812e-18 
 1577       8.895613178428e-11       1.337539745425e-12      -2.506611853111e-12       7.077921949972e-15       5.637783144366e-16       3.141485199104e-16      -3.749117746992e-18 
 1578       8.875260440001e-11       1.335554320209e-12      -2.438970115302e-12       7.072840834998e-15       5.622894304604e-16       3.122741715805e-16      -3.378772604810e-18 
 1579       8.854508609953e-11       1.333870366469e-12      -2.371670487015e-12       7.067711601682e-15       5.608052974805e-16       3.103839859850e-16      -3.012829206727e-18 
 1580       8.833362756220e-11       1.332485459997e-12      -2.304729031976e-12       7.062534348867e-15       5.593259008657e-16       3.084792612764e-16      -2.651138995741e-18 
 1581       8.811827977488e-11       1.331397159886e-12      -2.238161888614e-12       7.057309176330e-15       5.578512257946e-16       3.065613023564e-16      -2.293552590043e-18 
 1582       8.789909403245e-11       1.330603008501e-12      -2.171985270170e-12       7.052036184783e-15       5.563812572557e-16       3.046314208875e-16      -1.939919781671e-18 
 1583       8.767612193834e-11       1.330100531450e-12      -2.106215464817e-12       7.046715475877e-15       5.549159800470e-16       3.026909353033e-16      -1.590089535165e-18 
 1584       8.744941540500e-11       1.329887237557e-12      -2.040868835770e-12       7.041347152201e-15       5.534553787755e-16       3.007411708192e-16      -1.243909986226e-18 
 1585       8.721902665447e-11       1.329960618832e-12      -1.975961821400e-12       7.035931317285e-15       5.519994378568e-16       2.987834594434e-16      -9.012284403641e-19 
 1586       8.698500821880e-11       1.330318150440e-12      -1.911510935352e-12       7.030468075601e-15       5.505481415148e-16       2.968191399876e-16      -5.618913715589e-19 
 1587       8.674741294068e-11       1.330957290678e-12      -1.847532766657e-12       7.024957532563e-15       5.491014737812e-16       2.948495580774e-16      -2.257444209129e-19 
 1588       8.650629397384e-11       1.331875480939e-12      -1.784043979844e-12       7.019399794534e-15       5.476594184955e-16       2.928760661638e-16       1.073676046938e-19 
